doc ID	label	text
315		My experience with Plush Care was amazing. I was down to my last 5 days of medication and was dreading trying to see my pcp because she has been reluctant to refill my anxiety medication. I was able to get a same-day appointment with Dr. Cleary at 8:15pm, which was super convenient with my work schedule. The appointment was efficient and I felt like Dr. Cleary set me at ease about the process with Plush Care. As a skeptical person, I admit I wasn’t sure how quality the services would be as this was my first time using a telehealth provider. However, I must say Dr. Cleary was extremely knowledgeable and even expressed an interest in discussing my other medical conditions, which made me feel that my visit was not just about throwing medications at a problem, but rather reaching a consensus about a long term treatment plan. His approach was very comprehensive, addressing my medical history as a whole. In the end, I was able to get my medication refilled and I left the appointment feeling assured in the care I received and I can honestly say I look forward to following up in a few months.
316		My lung specialist wanted me to come to his office in the medical center of the hospital. Probably wanted his $500.00 fee at my Health Risk. I called Plushcare rep. very nice lady. 5 maybe 10 minutes later we were done and I had an appointment for 1:30 following day and the doc called on time very nice guy got my prescription for Symbicort  and I asked him if he could prescribe Mucinex so maybe insurance might cover it if a doc says I need it. The reviewers who gave a bad reviews are probably looking for looking for dope. I read their reviews and you can't get dope without seeing a doctor. One said this is a scam. That person doesn't have a clue. I had my prescriptions in 4 hours. 3 1/2 hours was the wait was the pharmacy.
317		Outstanding service for my first telehealth appointment. I'm a registered nurse in NYC, and my internist is occupied with his critically ill patients. Dr Panach was amazing, caring and thorough. Great to speak and see your doctor. She was on time, and took her time to ask and answer questions. Called in my prescription to my own pharmacy.  So convenient. Its important to understand to log into the app using your email and password. Then you can facetime the doctor you chose. Highly recommended!!!!
318		I posted a review this morning in regards to my appointment video being shut down multiple times while speaking with my doctor. (The physicians at Plushcare are really great!!) I received a reply to my review from a Plushcare team member who was very concerned and assured me that the issue was being attended to. I am very appreciative to her response and care in this matter. It is with gratitude that I am gladly editing my review. Thank you, Veronica, for caring for my health as well as others for whom this has impacted
323		This was my first time using the app & service. The rxperience was so wonderful. So easy, the doctor was very nice & understanding.  We were both experiencing  technically connection difficulties due to weatherIm sure he called me to finish the live chat. Called me in medicine. I will chevk back in about 3 wks to see how things are going and the price will be half of todays visit. I didnt have to take off work, called in for the appt on a sunday. I mademy appt sat for a sunday appt at my convenience. Overall I give Plushcare a 5. Id give a 10 but thats not an optiin. Thank you!!
324		Easiest appointment I've ever had and Dr. Marks was wonderful. He was kind, personable, and showed genuine concern for my well-being. I will use this service whenever possible. This was by far the easiest doctors visit from scheduling to picking up my prescription that I've ever had. Would recommend to anyone needing a doctor on short notice. It took 13 minutes out of my work day, rather than several hours - which helped to alleviate my stress. I had none of the issues waiting around that you usually do with a doctor's visit. Overall I'm thrilled with this website!
325		I am extremely pleased with the services PlushCare provides, and especially pleased with Dr. Tina Wu (Northern California) who I recently had an appointment with through PlushCare. I have never used any online health care service provider before and was unsure about how PlushCare worked or how complicated the process might be. I was extremely pleased with my entire experience and amazed at how quickly and easily I was able set an appointment to meet with Dr. Wu (within an hour of signing up) and get my prescriptions renewed immediately. I was very happy with how easy it was to complete the online information and to meet with a physician via video chat using my iPhone without driving anywhere or waiting to see a physician in person. I also appreciate Dr. Wu's undivided attention during our call, the excellent advice and feedback she gave me, and the fact that she answered all questions I had regarding a number of health related issues. I also greatly appreciate the fact that Dr. Wu was available to take a call from my pharmacy to approve a slight adjustment to my prescription because the pharmacy was out of one of the medications prescribed. I found the price to be very, very reasonable, especially for the level of medical service provided, and the cost to use PlushCare was actually far less than it would have cost me in time and fuel expenses to drive to an appointment and wait to see a doctor to achieve the same result. Based on my excellent experience with PlushCare, I would definitely recommend their services to anyone who is in need of medical care -- with or without healthcare insurance -- and would definitely recommend Dr. Wu for anyone seeking excellent medical care/advice in California.
326		I can't describe how awesome and convenient this service is for me. I had the pleasure of having Dr. Klenk as my physician, and her assistant. She helped me tremendously with getting enrolled on a medication program and was so thorough and showed honest concern for my health and well being, she's actually the best physician I have ever had.  Amazing app and amazing Dr, thank you so much!
327		I had  an amazing experience with Dr. Allan Marks. He was kind and thorough. He answered my questions and refilled my meds. This was by far the least stressful doctor’s “visit” I have ever experienced.
328		called spoke to doctor prescription was filled.very easy very quick.
329		This is such a great service! I spoke with the doctor and my perscription was filled in about 30 minutes and that was all. Thank you!!!
330		Purchase has been solid and sound care for me when absolutely no one else cared. Very efficient, and got my life meds to my rd quickly.Saved me time and time againThanks teamGratefullyDeLe Holbein
331		Dr. David Dante was extremely helpful when it was a really stressful time with pneumonia. I had been in and out of the hospital, but needed some advice on whether I should go back to the ER or go to urgent care. This service is great! Perfect when I'm traveling and need a prescription refill or need to see a doctor.
332		Very easy to use and every Doctor has been great to work with. Have refilled my meds and taken care of labs for 2 years without a problem!
334		Spoke with Dr Garcia and she was very kind and understanding, simple setup and the ease of this is superb. Will do it again if anything comes up!
336		This is a fantastic service! I am Canadian and was travelling to San Diego for a conference. I developed respiratory issues on the flight out due to the air conditioning system being stuck on full heat the entire journey. By the time I reached San Diego, I could hardly breath. I discovered Plushcare on a google search for medical care and made an online appointment. I received a response for the doctor on schedule. He reviewed my symptoms and my history of chronic respiratory issues. A prescription was sent to a pharmacy 2 blocks from my hotel. Within a couple of days, I was starting to feel great relief and by the time I returned to Canada, the issue was mostly resolved. I highly recommend Plushcare.
337		I am without insurance which is unknown territory for me. I woke up with pain in my eye, knowing the symptoms of a corneal ulcer. I considered going to an urgent care but found PlushCare when googling. I read the reviews and paid $99For an appointment with Dr. Stephanie Anderson. I used the app to connect to Dr. Anderson. She’s was kind, thorough and I felt like I was there right with family doc. In 10 minutes we addressed my eye and my regular prescription that needed a refill. She sent the scripts to the pharmacy that I pre-chose before the end of our appointment and my scripts were ready in 30 minutes at my local CVS/Target. I could not have been more appreciative and delighted by this experience. For sure would recommend and would use again.  **i received NO incentives for this review**
338		Stephanie Anderson is the best. She was very understanding and willing to assist with all my needs. Plush care is also very convenient you dont have to wait in the Dr. Office you just sit in the comfort of your own home and talk to the doctor.  Give them a try
340		I have been recommending plush care to my coworkers. I really think  they are the best thing since slice bread, very convenient. It really turned around for me  when I  discovered that they really care and want to give the very best service possible. And if you are having any kind of issue with the service being provided and if they can do anything within their power they will help. This I know from first hand experience. It’s a win,win situation. I work in custusmer service my self so you can believe me when I say they rock.
341		Great Service, Easy to Schedule, Accurate Diagnosis, Reasonable Price, So Convenient and the Doctor was very nice
342		awesome care.. awesome follow up. friendly and attentive.. Love this
343		Quick, simple and convenient!
344		Always a great experience I love this service
345		Great service, extremely discreet, and the doctors show amazing respect for there patients. It's also a faster then making an appointment and waiting in the doctors waiting room for 1 or 2 hours to be seen.
346		I haved used plushcare many times..Dr. Allan Marks is a caring and wonderful Dr. he makes you feel comfortable and explains your options as to best deal with your medical condition. It has always been a wow experience..especially with Dr. Marks
347		This is a great service!! Especially for someone like me that travels alot.
348		Awesome service and professionalism. I would recommend Dr. Marks and his team to anyone. These are awesome people with great people skills and knowledge !!!
349		This worked really well - it was very fast, efficient and easy. Thank you!!!!
352		I love the convenience and ease of scheduling an appointment. Every person I have spoken with in the last 2 years has been very patient concerned. As a nurse, I greatly appreciate that dedication.
353		I love this service so much so glad my Insurance adopted it . Great Great service to.have ! Thank you
354		After my signs and system were discussed, Dr prescribed remedy
355		Great customer service and follow-up reminders each month!
356		First time was easy. Doctor was very nice. Didn't brush me iff but actually talked. The cost for me was like going to the emergency room visit without the wait. Thanks you for this.
357		This is the greatest service. I got in touch wtih a Doc named Elizabeth Klenk... and it was an awesome experience because SHE is a frickin' good doctor. Good doctor + good technology = happy customer.
359		Easy, convenient and great physician!
360		So much better than having to sit in a crowded room of sick people! I was very pleased with the doctor and would highly recommend.
361		Quick and easy when your time is so valuable..nice doctor
364		I am so thankful to have the ability to access a service like Plushcare. I have used them twice now and have had an amazing experience each time. The 2nd time I scheduled an appointment I had to phone customer service.  They answered promptly,  and were able to answer all my questions.  Thank you so much!
365		The doctor actually listens to you. He is very well informed and excellent at making you feel at ease. The company is super accomodating, and get right on any requests that might arise ( i e prescriptions or test orders). My, many, experiences allow me to recommend the service to anyone without any reservations...I'm thrilled with the absolute professional care I have received from my doctor and the staff. A 10 out of 10 experience.
366		Scheduled an appointment while at work at 10:30am through the app. Had my appointment at 11am through video chat. Had my talk with the doctor, prescription called in and back to work at 11:05am. Picked up my prescription on the way home. Well done PlushCare
367		Fantastic use of technology for non-emergency issues. I already refer to everyone I know.
368		At first I thought it was a gimmick I look to go to Quick Care they wanted 150.00  to walk in the door and whatever the doctor charged in back...so the 99.00 was no problem... professional experience would recommend to anyone they even called  my prescription in thanks plushcare..give it a try!!!!
369		Appointments on time. Very professional and concerned about your health. Prescriptions called in promptly. No hassle way to take care of your health care.
370		Easy. Dr. Was thorough. Got better fast. I would highly recommend plushcare and their doctors.convenient too. Can see dr.s right away instead of waiting 2 weeks
371		very pleased!  What a great idea this is.  Saves a trip to the Dr for minor problems.  Highly recommend!
372		Great service. Very informative just by sign and symptoms. I don't always have time to see a doctor so I found PlushCare and the MD I chose was awesome.
373		The PlushCare Doctor was very sympathetic and kind hearted.  He listened carefully and asked pertinent questions directly related to my diagnosis.  He reviewed my written medical history with me, he was very thorough.
374		PlushCare did a great job. I could not be happier
375		I’ve used it a few times now and it’s fantastic. The perfect alternative when your primary is too booked to see you.
376		Great service. Easy to use reasonably priced, fast, effective
377		Definitely 5 Stars!! Dr. Rudy was great......friendly and professional. I already know that I will be a repeat customer in the near future. 👍
378		Doctor was excellent with diagnosis and treatment. I am problem free thanks to him.Great follow up too.
379		Always helpful and easy to access. The perfect alternative when the regular doctor is unavailable.
380		My experience with PlushCare was very positive leaving me feeling confident and well informed after my phone visit. All of my questions were answered and our conversation never felt rushed in order to keep within a certain appointment period. PlushCare is a service that I plan to use on a regular basis and will recommend it to others.
381		The doctor was helpful.  Very thorough.
383		I am very pleased with PlushCare.They've been phenominal
385		Easy, convenient,  trust worthy!
386		I love the convenience and the cost. I was able to have my doctor's visit in my office without taking time off work and my prescriptions we're ready at the closest pharmacy when I headed home for the day. For those with kids away at college it's great too!
387		Easy, fast, the doctor was nice and listened/made sure to address my concerns.
389		I was able to reach a person on the phone to help me navigate my way to getting labs done for my insurance company.  Thank you!
391		He listened and responded quickly.  I liked the phone call vs. the face time call.
392		This is the future of health care and it is Awesome !
393		I really like Dr. Bowling. Does a great job.
394		I recommend Plush to my family!  That says a lot.  Gratitude galore.  Thank you.
395		very easy setup. doc was was very intelligent and helped me out. my prescription was ready in a few minutes
396		Very pleased !!Was apprehensive as a first timer, but was pleasantly surprised as the appointment was on time, a doctor who asked all the right questions.
397		I had reservation about seeing a doctor via video conference. But the doctors were very professional. Very knowledgeable. Answered all my questions. I would definitely continue to use the service and recommend the service as it is often more convinient than traditional outlets.
398		From the appointment making (which can be chosen day OR night) to the kindness of the doctors, staff,  the respect the doctors give, the professionalism, the accuracy of diagnoses with pictures & discussion, its just like being right in the doctors office but you're at home!!Communication is huge & these guys communicate! Dr. Clearly has been my doctor on PlushCare & I adore him to pieces! He is wonderful with me & very quick to ensure my antibiotics or pain reliever is available quickly. Keep up the awesome work!!!
399		I had an excellent visit with my doctor. She listened to all my concerns, I was not rushed by any means. I felt very comfortable.  In the end medication was prescribed and at a very low cost $3.  I would definitely recommend PlushCare to all!
400		Easy to get an appointment and affordable- the doc was on time- personable - and professional!!!  Great service- thanks!
402		I got a prompt reply from the doctor. He listened carefully and explained the treatment and ordered two prescriptions to my local pharmacy. This is a great service.
403		Fast, efficient way to handle minor issues without having to go to an emergent care where you might be exposed to other illnesses from people waiting to be seen. I've used PlushCare twice and have been very happy with them.
405		Love this app and the physicians who are very friendly and genuinely interested
406		Excellent service and ability to schedule a convenient time for consultation with a doctor. I have had great experiences with PlushCare.
410		With a new baby i don't have time to wait in a doctors office and risk getting me or my baby sick. PlushCare is my new doctor!
411		FIVE STARS ALL THE WAY !!!!!
412		My doctor retired and I didn't know how I was going to get the prescriptions that had to be refilled. This was great. I talked to the doctor he sent the refills my drug store and them the same day. Thank You
413		Plushcare is so easy and convenient to book any appointment for any need you may have. I highly recommend anyone to use them.
414		I was iffy about using PlushCare at first since I never heard of them, but I gave them a chance and I've been using them ever since.  The doctors are great and they listen and they're always on time.  Excellent service! I've never had an issue and they take insurance. I'd give them more stars if possible.
415		Great doctor!
416		My doctor was clear and understanding and to provide me with the best care.
419		Excellent service, great DR's. Replaces waiting in line some where you dont want to be.I am thinking of switching this to my primary care. Very cost effective.
420		Professional, caring and knowledgeable
421		Love it!  So easy and all of the doctors I’ve had have been wonderful!  very friendly and thorough!
423		Great service. Always understanding and helpful. Will use again !!!
424		The doctors are knowledgeable, helpful and friendly.
425		For basic medical needs you can't beat them. My last appointment was at 8:45 Saturday morning and the doctor logged in right on time. No more waiting rooms.
427		Very thorough experience with the doctor who listened and was much more convenient than going to my primary care physician.
428		Very awesome company. Doctors are there to help you not just take your money. I have recommended this to friends , family , and even my employees at the company I own
429		It was very easy, the doctor was punctual, professional and helpful.
430		We moved and do not have a family doctor yet. I needed a refill for a prescription. It was the fastest and cost effective way to get a refill.
431		Excellent service
432		Amazing!!! Appointment within 30 mins. Spoke to doctor, he looked up coupons for medication and it was prescribed and in my hand in 30 minutes!!! Loved the whole process!!!
434		Easy way to take care of minor medical issues
435		They are 5 plus stars they treat u and they get u with medicines u need and dr to treat other things u might need i recommend them 1000%
437		Very good experience with Plush Care and the doc I spoke with.
438		Doctor was excellent and what he gave me fixed my problem :) I am very happy because I was dealing with a pinched nerve on my neck which was driving me crazy!
439		I was able to get in for an appointment right away. The doctor was polite, thorough and prompt with the appointment time, unlike waiting in doctors offices! It was so awesome to be able to not have to get out while I was sick and barely felt like sitting up. It’s like the old days where doctors came to your house and saw you from your bed! The prescription was called in promptly. The cost of the visit was very reasonable. I recommended the service to 2 other people who had the same flu, and they also loved the service. Will use it again and again.
440		Excellent help, fast and efficent.
441		Excellent service.
443		The greatest experience the doctors really care about your health they are there to help I’ve already told everyone about them love it!!! A+++++
444		The people at PlushCare has been helpful and supportive from the very start. Kind, non judgmental, quick to respond to my needs.
447		I've used PlushCare for over a year and am completely satisfied with their service.  The 2 doctors that I've seen have both been professional, knowledgeable, and friendly.  I'm confined to a wheelchair and using the doctors on PlushCare is MUCH more convenient for me than actually going into a doctor's office for prescription refills and minor ailments.  I highly recommend them.PlushCare team.
448		I really appreciate that Dr. Nair took the time to explain how my meds work, and why periodic blood work is needed. It was the most informative medical visit I've ever had.
451		Good service .Dr listened then prescribed treatment. Would use again.
452		I am running a successful small business and it doesn't leave a lot of time for things like sitting in a doctors office for an hour or more. Especially when all I want to do is renew my blood pressure medication.
453		"As professional, perfect, and """"Peace-Of-Mind-ish"""", as you can get!  Simply thee best!!"
454		Great visit emailed about other issue and doctor took care of with no issue great people
455		Easy and comprehensive right from the living couch...few apps can deliver at this level. Thanks for making me feel better.
457		In my experience, Plush care has the Best doctors ever...
458		I've used PlushCare multiple times for medication refills when in a bind. Last time, while on my way to Florida I realized I was running low. I booked an appointment and got a prescription refill while waiting for my flight! It was at the pharmacy waiting for me when I arrived at my destination. Pretty cool stuff!
459		Very convenient,professional.and affordable!
461		Amazing experience. So much easier than going to a doctor's appointment when you do not have the time to take from work for something simple as a cough or cold. Even with flu symptoms, I would choose PlushCare first before trying to get myself out of the house and wait in a waiting room while not feeling well.
463		Fast, convenient and affordable. Personable doctor that was knowledgeable. Nothing better than getting taken care of out of comfort of my own home when not wanting to leave home due to illness. Definately will use in future
465		Excellent services, wonderful physicians. As well as the schedulers.
467		I just used PlushCare and the service and over experience (Dr. Allan Wagner) were great.  Top notch medical care in the privacy of my own home.  I’ll definitely use them again.
468		Thanks Dr. Duque, you saved my mom and myself as her daughter, and thanks to the professional staff/Doctor who assisted me on the phone. I can tell that these are people who really care about patients' health.  Blessings and thanks.
470		I soooo appreciate saving time and energy when feeling ill by being able to use the Plush Care service. Wonderful experience!
471		Excellent service so convenient. Truly a wonderful experience
472		It was an awesome experience. So easy. The doctor ordered medication. So much easier than going to the doctor.
473		So quick and convenient to manage the inconvenience of common illness!
474		Love the care and each physician I have had contact with at PlushCare. I find myself much more satisfied than when I see my HMO doctors. The care has been excellent and I would return and recommend!
476		I was on vacation away from my PCP so decided to try PlushCare. My service came quickly and it was a great experience. I highly recommend using PlushCare.
477		Excellent service. Awesome experience . Don't even hesitate.
478		Best and easiest service ever!! Had my flu taken care of in my PJs!!
479		I got my prescriptions filled with no problems!!!
480		Finally, a way to see a doctor for renewing prescriptions!  I dreaded going to see my family doctor because I was exposed to others who wereill.  The last 3 visits I ended becoming sick, even though I was perfectlyhealthy before I went, due to poor ventilation, stagnant air and patients who were sick in the waiting room area.   In addition, no more waiting days to see a physician or having to goto an emergent center, just to get a prescription renewed!  I love it!Plan on using this great service a lot.  Highly recommend it!
481		Very convenient and always available. I had my doctors appointment on my way to work so I didn't have to take a day off and I got the medicine I needed.
482		I went with plushcare because I was feeling a sore throat early in the morning. I had just started a new job and my medical benefits had yet to kick in. For $99 I love how I got to choose my doctor and also see who else was available.  It was easy to upload the photos of my throat, speak to the doctor and get my prescription antibiotics started. I highly recommend using plushcare.
483		I was able to speak to a doctor and be en route to the pharmacy before my local urgent care even opened! The doctor made it really easy and I appreciated being able to get back into my weekend more quickly.
484		THIS is the way health care reform should be in the USA.Easy and a fair price.Every one should know about plush care.
485		So great to call and get seeing so quick.
486		Prompt, efficient, polite, warm and friendly
487		Was on vacation and out of state, was looking for an urgent care and came across their website. Sounded too good to be true and I thought I'd run into some issue. Thought I'd give it a try and scheduled an appointment for 8am that day! Amazing!!! I didn't have to wait hours in a urgent care or anything! One call with the doctor and my prescription was called in!! No waiting or hidden fees! Absolutely the best
488		Medicine and technology linked together , an awesome experience.  Sure beats sitting in a waiting room with who knows what disease in the air.  Great job.
490		Very easy to setup
492		I was too sick to make the trip to the doctors office, however, the care that I received through PlushCare was excellent.  (I worked at a Level 1 Trauma Center for forty-five years and I KNOW excellent care.)  I would not hesitate to call them again if need be.  Thanks PlushCare -
493		Straight forward, good doctor
494		Both times I have used Plush Care the physicians were very prompt, thorough and kind. Both calls took no longer than 10 minutes. I love using this service as I don't have to deal with spending a full day at the doctor's office. At most, i run into the pharmacy and I'm done. Plus, it's the same price as my doctor's office but way less hassle. Great service...
496		I've had nothing but the best experience with plushcare. All the doctors were so professional. They always asked the questions i forgot to ask. Its so convienant to book appt with the availability they provide and always called on time. Its the best.
497		So helpful!! Very professional & understanding, I was out of town & needed a doctor right away. This service is amazing, I highly recommend it!!
498		I had just gotten off a plane and arrived at my hotel very ill with a sinus infection.  The nearest urgent care was 40 miles away.  I had never used a call in urgent care before but I would use you again in a second.  The service was prompt, helpful, professional and I received the needed medication to make the rest of my trip comfortable.  What a great concept !Good job.  Thank you for helping me.
499		I was very pleased with my experience using PlushCare , Dr. Rudy was awesome.  I will and have recommended PlushCare.  I will have no reservations on using them again.  It was quick and easy and best of all no waiting at a doctors office and it is very cheap.  LOVE PLUSHCARE!!!!
500		This service is wonderful when you need help quickly.
501		"Moved to a New City almost overnight.No time to find a PCP. However I have to take 2 medications everyday. I only need annual check-ups in order to get a 1year supply of meds. While searching on-line for a General Practitioner. I found Plush Care. I was so impressed, (not a word i use lightly).I scheduled an appointment for the very next day. Dr. James, called me right on schedule.He asked me questions about my health.Some Questions, my previous doctor never asked. He explained why they were important. He was professional, courteous, very knowledgeable, (we spoke about various conditions). He was comforting, and caring.  Let's face it we do not always receive great """"bedside manner"""" by a physician.However Dr. James made me feel comfortable, While i was in my own home.I would, without a doubt recommend, PlushCare.Thank You Dr. James,Thanks to the Creators"
502		The customer service was great the doctor carefully listened and gave the best recommendation
503		Very easy to book. Very nice doctors. Excellent service. Would recommend it to family and friends.
504		I'M thankful that our Union brought you to us!!!
505		I was in a bad place.  My general doctor decided she wanted my Endocrinologist to prescribe one of my meds.  My Endo did not want to prescribe said medication.  As you can see this was an issue.  PlushCare saved the day!  I am so grateful to have found them.  Thank you to the Doctors at PC.
506		Last month when I could not get an appointment to see my regular doctor for days, I tried PlushCare. The experience couldn't have been better. From selecting my appointment time to the caring and knowledgeable doctor that I spoke with, I was impressed. I was able to gain piece of mind and be on the road to recovery much sooner with a PlushCare visit.The next day I couldn't wait to share my experience with friends and family.Thank you PlushCare!
507		I received more information, and fantastic tips, from the Plushcare doctor than I EVER have from any regular PCP I've had for my seasonal sinus infections. He was not hurried or seemingly distracted as my doctor always is. I didn't have to go into a germ filled office with my healthy children in tow. Great experience all around.
508		My Plushcare visit was awesome. No wait time, friendly doctor, and my prescription was sent directly to my pharmacy. It was very easy to use the Plushcare system. I had my appointment in my pajamas at home. you cant beat that!
509		East to use, fast service, no drive to the clinic, no wait.
510		This is the most convenient and cost efficient service around.  I loved my doctor, he was very thorough with his education and I felt very comfortable.  It was just what I needed, I would recommend this to all!
511		Wonderful service. I knew exactly what i had (I'd had it before).  Dr was understanding, and it was waay quicker than going to urgent care clinic 45 miles away.
513		I was abroad and holiday and PlushCare literally saved my life and my holiday :)
514		I found Plushcare while googling urgent care centers for poison ivy and was absolutely blown away by their level of care!  I was able to get a same day appointment and the compassion and medical knowledge they exhibited were beyond impressive.  It was a better experience than any in person medical visit I have ever had.  Seriously! I have recommended them to everyone I know and will definite use them again.
515		I have had Great Care from the doctors of Plush Care. I will use them in the future! So easy to get care from your home when you need it right away, love Plush Care!!
516		I love this company. The doctors and reception are always nice and respectful. THANKS
517		I knew I had a UTI and needed an antibiotic.  This was so much easier than using my primary or an Urgent Care.  Added bonus-much cheaper.
520		The team was great!  Someone as readily available on the phone to get information, and Dr. Dantes was prompt and very helpful.
522		I've used several Doctors so far, and all have been caring, honest and helpful. I don't have anything negative to say and I really don't care for dealing with Doctors. I would highly recommend, and very easy to make appointment and use.
523		It was a wonderful experience.  I had no doctors as I had just moved and the urgent care was closed.  I felt helpless until I found PlushCare!  It was such a comfort to know I had someone to turn to when I was not feeling well.
524		I am without insurance and need to get my needed medications.  The Doctor that talked with me was professional and caring and was able to prescribe the medication I needed.  She even sent my a prescription discount card which helped tremendously with the cost of paying out of pocket.  I can even call in my future refills as I need them.
525		"I had an upper respiratory infection and knew I needed antibiotics after it persisted (as it was not the first time I had this). I had just moved and had no local doctor yet and could not wait weeks for an appointment so called Plush. A very nice physician examined me """"virtually"""" and called in a prescription and I was on my way to recovery in no time. She was very thorough and attentive. It was a very good experience when I needed immediate healthcare.  Thank you!"
526		great service,excellent staff
527		Dr. was excellent. Process was easy and well thought out with reminders, instructions, etc. This was an easy process and I will be using the service again soon another family member. Call backs are prompts, scripts are called in quickly. Overall could not have been better.
528		I have recommended PlushCare to all of my Family and Friends!  Thank you for a wonderful experience!  I wish I could use this service for all of my Healthcare needs!
530		Doctor was knowledgeable and treatment effective.
531		PlushCare saved me at my best friend's wedding, when I woke up the day of the rehearsal with a terrible bug. The doctor called me quickly, was extremely responsive, and directed me to exactly what I needed to calm my symptoms. As I was enjoying the night on the dance floor after the ceremony, I thought about how grateful I was to PlushCare for saving such a special day in my life!
532		I have used PlushCare Urgent Care on three different occasions now and have received excellent care. All three occasions I was out of town. On vacation, at my Father's funeral and a wedding. These were stressful times being sick away from home. I was bound by time, location and access. The hotel first recommended PlushCare to me. PlushCare actually shows you the closest pharmacy. The doctors have all been professional, caring and thorough. I was able to make an appointment and speak to a doctor within an hour. This is an outstanding service and you should not hesitate to use their service.
533		Satisfied again and again
534		"I was blown away by the convenience and professionalism of this service. 100% loved it and will use it whenever it is appropriate! Seriously, the best interaction I've had with the medical community in years. Both doctors called on time and were knowledgeable, kind and courteous. I got exactly what I needed. The entire experience was excellent! THANK YOU from a very busy working mom who has zero time to sit around in doctors offices waiting for an """"appointment"""" and the doctor is two hours behind schedule. THANK YOU!!!"
535		My experience was excellent
536		The medical consultation was efficient, friendly, and professional. The doctor asked a series of questions to do her diagnosis and prescribe the proper medication for my symptoms. Shortly after I finish with the doctor I received and email to let me know that if I needed anything further to please call.This is the second time I have used the service and would not hesitate to recommend PlushCare to anyone as stated above.
537		"It was the weekend and PlushCare was so convenient and helpful!!   I was """"seen""""  almost immediately and had my prescription within an hour."
538		Patrick the customer representative who returned my call initially was very polite, knowledgeable, and courteous. Dr. Sargent who returned my call was excellent.  I was treated with concern, great knowledge and courteousness. Thank You
539		Great idea.  Not always easy or convenient to get to clinic when you're not feeling well.  Everyone I dealt with was great.
540		Always available, always patient. Especially when you can't get to your doctor or can't get an appointment for immediate care.
541		I loved the care very professional and quick
542		"Didn't have to wait long for my appointment (great!). Time on the phone with the Plush doctor was actually longer, a more thorough discussion of my concerns, than my experiences with my """"regular"""" doctor in his office (plus, no waiting-room time around coughing and sneezing people waiting to be seen.)"
543		I've used them coast to coast and would recommend to anyone who spends time on the road.
544		Me and my family have used this service many times and they have always been thorough and very efficent
545		Was a great experience.   Made my appointment online and was speaking to the doctor within the hour.  Had prescriptions picked up within two hours.   Super cool experience.   The doctor called me the next day to check and see how I was feeling.
546		I find this and excellent service.  Especially as I was on holidays and the GP o contacted did not take new patients.  My doctor ato plushcare listened, asked, explained,  gave advice and also git back to me a day later.Excellent
547		Awesome service, called right back, if there was a problem they fixed it immediately. Doctor was professional and to the point. Only problem was my state required a face to face and I was not told that so I had to reschedule- which they did for a few hours later that day. The picture connection would not work, so he called me and we continued because he had at least seen me. I told him what I needed and got the prescription in a hour.
548		As a mother of four I have appreciated this service and it's ability to save me time and give me the care I need. I suffer from severe seasonal allergies and I needed a prescription but my doctor could not see me for over a week. I called plush care and had an appointment with a doctor the same day and they called in my prescription for me. Within an hour I had the medication I needed and I was able to function again! The doctors were very thorough in their questioning me regarding my health. The cost is very affordable, the same as my out of pocket cost when I go to the doctor's office. I recommend them to everyone, I hope I never have to set foot in my doctor's office again, such a waste of time, exposure to so much illness and the offices charge an arm and a leg for cash paying customers like me.
549		The doctor was friendly, asked questions,and was able Help me get on the road to recovery.   Once given the proper medication, I was feeling better the next day
550		Plush care helped me get my prescriptions when i had no family doctor.
551		No non-sense service. Fast and easy
552		Calling urgent care clinics locally to be seen and treated in a timely manner,without success.The over the counter eyedrops for a pink-eye infection gave some relief for the symptoms,the infection was not going away,only getting worse.PlushCare may well have saved me an expensive emergency room visit as well being able to treat it immediately.Loseing the prescrption anti-biotic eyedrops added to my misery.The follow up consultation and prescription replacement were as important to me as the original.The doctor was friendly,courteous and highly professional,I felt at ease and in capable hands. There are times when one may need an ambulance and emergency room,but this time PlushCare was exactly what was needed for me!
553		Appointments are easy to find and the staff has always been great
554		This Company was there when I needed them. They always answered my calls and questions, and did what they could to make my experience comfortable. They made things right. They are people pleasers! Will definitely use the service again and recommend it! Thanks!
555		Was suffering from what was most likely bronchitis or waking pneumonia. Found PlushCare during an online search for local clinics. Doctor called on the dot, talked with me for fifteen minutes or so, I had a prescription for antibiotics at my local pharmacy within 40 minutes. Was feeling better within a couple days. Saved me finding a local doc, making an appointment, waiting for the appointment, getting dressed and going out, etc. I have already recommended PlushCare to friends and family.
556		I was so sick with a sinus infection , the Dr was fast in ordering my medication ! Thanks so much
557		Excellent service. Was a bit skeptical about using a MD through a website. I had just moved and did not have a primary care physician yet. Was about to go on a 12 hour deep sea fishing trip and needed an Rx for scopolamine patch. Picked my appointment time for call at home. Polite physician called on time. Asked a few questions about my history. Sent Rx directly to my pharmacy and had my meds within an hour. Would definitely use plush are again!
558		I have had rheumatoid arthritis for years and am successfully treated other than a very rare flare-up,  which requires treatment with corticosteroids.   A ten minute visit , $10 spent, and the Rx was at my pharmacy and a report to my doctor.  THANK YOU.  PLUSH CARE!
559		So fast and helped me out on a Sunday! The doctor answered all my concerns and was able to prescribe medicine so I could get back to feeling well!
