doc ID	label	text
339		I have been recommending plush care to my coworkers. I really think  they are the best thing since slice bread, very convenient. It really turned around for me  when I  discovered that they really care and want to give the very best service possible. And if you are having any kind of issue with the service being provided and if they can do anything within their power they will help. This I know from first hand experience. It’s a win,win situation. I work in custusmer service my self so you can believe me when I say they rock.
349		I was disappointed by Dr Christina Garcia  brief chat.It lasted maybe forty seconds....She called late for my Three PM visit and her follow up inquiry was three day later.Apparently she has weekends off and was not available for a quick question regarding pain relief.I asked if I could take ibuprofen for pain but she got back to me three days later as mentioned and I thought this was unkind.Tylenol would have been an appropriate answer instead of ibuprofen which caused inflammation.She is a poor Doctor in my opinion and I would not and will not use your service again.I certainly did not get my money’s worth and her “bedside” manners are uncaring and I am not a fan of hers st all.Thanks but no thanks on Posh  Care and Dr Garcia.
364		The doctor actually listens to you. He is very well informed and excellent at making you feel at ease. The company is super accomodating, and get right on any requests that might arise ( i e prescriptions or test orders). My, many, experiences allow me to recommend the service to anyone without any reservations...I'm thrilled with the absolute professional care I have received from my doctor and the staff. A 10 out of 10 experience.
397		From the appointment making (which can be chosen day OR night) to the kindness of the doctors, staff,  the respect the doctors give, the professionalism, the accuracy of diagnoses with pictures & discussion, its just like being right in the doctors office but you're at home!!Communication is huge & these guys communicate! Dr. Clearly has been my doctor on PlushCare & I adore him to pieces! He is wonderful with me & very quick to ensure my antibiotics or pain reliever is available quickly. Keep up the awesome work!!!
400		Very good appointment. ONLY issue was that I was told by an admin that a certain med specifically could be prescribed, and then it could not due to state law, so I paid $100 NOT to get the medicine (after I checked PRIOR TO THE APPT). Very angering, but not the fault of the Dr. who was kind and tried his best to accommodate me.
407		My PlushCare experience was really impressive. I was very pleased with the doctor, and the overall experience. The only qualm I have is I would have preferred to chose which lab to have had my tests sent to. Apparently PlushCare has some kind of contract with Quest, who will not disclose the full cost of the test until after it is completed and you receive a “surprise” bill in the mail. As an uninsured person, I pay cash up front for my services. I prefer another lab in my city who will disclose the full test cost.
438		I was able to get in for an appointment right away. The doctor was polite, thorough and prompt with the appointment time, unlike waiting in doctors offices! It was so awesome to be able to not have to get out while I was sick and barely felt like sitting up. It’s like the old days where doctors came to your house and saw you from your bed! The prescription was called in promptly. The cost of the visit was very reasonable. I recommended the service to 2 other people who had the same flu, and they also loved the service. Will use it again and again.
446		I've used PlushCare for over a year and am completely satisfied with their service.  The 2 doctors that I've seen have both been professional, knowledgeable, and friendly.  I'm confined to a wheelchair and using the doctors on PlushCare is MUCH more convenient for me than actually going into a doctor's office for prescription refills and minor ailments.  I highly recommend them.PlushCare team.
459		Called with a low energy level and asked the doctor to test my levels. Went local had blood drawn etc... got results back that said I’m okay. Speaking with first doctor Was easy and I was happy that we were both on same page. After results came back I couldn’t schedule same doctor and all other doctors I tried to schedule with, said I’m okay so there’s no reason for another appointment? Still low energy levels and few hundred dollars gone all so I could get a blood test with no help for key issue. Low energy levels etc... don’t recommend unless you like being told no a lot. Good luck
461		"I don't trust Plushcare.  I paid $99 for a PEP consultation with Dr. Stephanie Anderson, which lasted all of 15 minutes.  I stated up front that I was paying out of pocket and not using insurance and the doctor confirmed it.  She didn't think I needed PEP and then the conversation gravitated towards getting me tested for PREP.  The doctor did not discuss the potential side affects or efficacy of PREP.  She told me to email her if I had any questions.  When I saw the lab order that she sent, I noticed that it would make me responsible for Quest Diagnostic's full rate and not the discounted rate that Plushcare has negotiated.  I tried to get back in touch with the doctor, but all of my emails were intercepted by people at Plushcare.  Every time I emailed, I got a different person, with a different story.  Ethan said the labs would be $105 and that they would send the correct lab order.  They didn't send it, so I emailed them again and Allison said I would be billed the full rate, because of the form.  When I lost trust in them and asked for a refund, they connected me with a """"Team Lead"""" named Janet, who said they could bill my credit card and send another lab form.  I got tired of the headache and gave up.  I don't even see any available appointments for Dr. Anderson in the near future anyway.  They don't offer encrypted emails, which is another thing the doctor failed to mention.  In the end, it was $99 down the drain and I still don't know if I'm okay or not."
465		Their office staff doesn't even understand how insurance claims work. They don't care to either. This place isn't worth the hassle. Don't use this provider unless you want to spend two months going back and forth about how they are in capable of filing an insurance claim.I used them three times. The first two times I had no real issues. The doctors are fine. The third time they suddenly forgot how to properly make an insurance claim. I would expect someone to make the effort get on the phone with the carrier and have them walk them through the correct procedure if they don't know how to do their job correctly. Nope, instead they just give up and say they don't know. Their solution is to shift the burden to me so they don't have to deal with it. I constantly have to follow up with them. They just don't make the effort.
479		Finally, a way to see a doctor for renewing prescriptions!  I dreaded going to see my family doctor because I was exposed to others who wereill.  The last 3 visits I ended becoming sick, even though I was perfectlyhealthy before I went, due to poor ventilation, stagnant air and patients who were sick in the waiting room area.   In addition, no more waiting days to see a physician or having to goto an emergent center, just to get a prescription renewed!  I love it!Plan on using this great service a lot.  Highly recommend it!
481		I went with plushcare because I was feeling a sore throat early in the morning. I had just started a new job and my medical benefits had yet to kick in. For $99 I love how I got to choose my doctor and also see who else was available.  It was easy to upload the photos of my throat, speak to the doctor and get my prescription antibiotics started. I highly recommend using plushcare.
486		Was on vacation and out of state, was looking for an urgent care and came across their website. Sounded too good to be true and I thought I'd run into some issue. Thought I'd give it a try and scheduled an appointment for 8am that day! Amazing!!! I didn't have to wait hours in a urgent care or anything! One call with the doctor and my prescription was called in!! No waiting or hidden fees! Absolutely the best
493		Both times I have used Plush Care the physicians were very prompt, thorough and kind. Both calls took no longer than 10 minutes. I love using this service as I don't have to deal with spending a full day at the doctor's office. At most, i run into the pharmacy and I'm done. Plus, it's the same price as my doctor's office but way less hassle. Great service...
497		I had just gotten off a plane and arrived at my hotel very ill with a sinus infection.  The nearest urgent care was 40 miles away.  I had never used a call in urgent care before but I would use you again in a second.  The service was prompt, helpful, professional and I received the needed medication to make the rest of my trip comfortable.  What a great concept !Good job.  Thank you for helping me.
500		"Moved to a New City almost overnight.No time to find a PCP. However I have to take 2 medications everyday. I only need annual check-ups in order to get a 1year supply of meds. While searching on-line for a General Practitioner. I found Plush Care. I was so impressed, (not a word i use lightly).I scheduled an appointment for the very next day. Dr. James, called me right on schedule.He asked me questions about my health.Some Questions, my previous doctor never asked. He explained why they were important. He was professional, courteous, very knowledgeable, (we spoke about various conditions). He was comforting, and caring.  Let's face it we do not always receive great """"bedside manner"""" by a physician.However Dr. James made me feel comfortable, While i was in my own home.I would, without a doubt recommend, PlushCare.Thank You Dr. James,Thanks to the Creators"
505		Last month when I could not get an appointment to see my regular doctor for days, I tried PlushCare. The experience couldn't have been better. From selecting my appointment time to the caring and knowledgeable doctor that I spoke with, I was impressed. I was able to gain piece of mind and be on the road to recovery much sooner with a PlushCare visit.The next day I couldn't wait to share my experience with friends and family.Thank you PlushCare!
513		I found Plushcare while googling urgent care centers for poison ivy and was absolutely blown away by their level of care!  I was able to get a same day appointment and the compassion and medical knowledge they exhibited were beyond impressive.  It was a better experience than any in person medical visit I have ever had.  Seriously! I have recommended them to everyone I know and will definite use them again.
518		My GP was unavailable for a few days and didn't want to sit at urgent care all evening in a room full of sick people. I made an appt to have the doctor call me at my convenience and found a pharmacy with late hours.  Doctor called me on time, looked at the photos I submitted. She asked relevant questions and I was done in about 20 mins.  Super easy!  The only thing preventing me from doing this all the time is the cost but I would definitely do it again and recommend this to my friends and family.
520		"I've had two contacts with Plushcare: the first was very good without any drama. The second was filled with drama & a lack of empathy...Dr. Mary even went as far as saying, """"We cannot keep filling your prescription without you seeing a Doctor...Now, forgive me if I'm wrong, but I believe that is the population Pulse is designed to serve, people with no insurance or needing a prescription filled bc they can't make it to their Doctor. Dr. MARY, also declared that she would only approve ONE MONTH (bc she's God on a dog) of my prescription medications. I stood firm, bc I knew the mandate or policy states that Pulse is allowed to grant three months supply of medication with each call. Dr. Mary seemed to be an angry woman, bc she lectured me about not having insurance...not accepting that I was recently divorced & my ex was providing my insurance & even after explaining that she was  inpatient, as if she was blaming me for calling Pulse. I felt like saying, excuse me for bothering U, your hiness!!! But I couldn't bc I needed my meds for high blood pressure...The good news: The Wizard of Pulse aka the CEO called after I noted my concern & I explained how inappropriate Dr. Mary was & he made everything ALRIGHT...THX PULSE...I'm very pleased with Pulse bc it is very convenient & the service saved me & lots of people a lot of money...even thinking about going to Mexico was horrifying...I'm glad I stumbled upon Pulse...thx for bridging my insurance gap...and the CEO informed me that Pulse is now accepting insurance...thx!!!"
523		I am without insurance and need to get my needed medications.  The Doctor that talked with me was professional and caring and was able to prescribe the medication I needed.  She even sent my a prescription discount card which helped tremendously with the cost of paying out of pocket.  I can even call in my future refills as I need them.
524		"I had an upper respiratory infection and knew I needed antibiotics after it persisted (as it was not the first time I had this). I had just moved and had no local doctor yet and could not wait weeks for an appointment so called Plush. A very nice physician examined me """"virtually"""" and called in a prescription and I was on my way to recovery in no time. She was very thorough and attentive. It was a very good experience when I needed immediate healthcare.  Thank you!"
530		PlushCare saved me at my best friend's wedding, when I woke up the day of the rehearsal with a terrible bug. The doctor called me quickly, was extremely responsive, and directed me to exactly what I needed to calm my symptoms. As I was enjoying the night on the dance floor after the ceremony, I thought about how grateful I was to PlushCare for saving such a special day in my life!
531		I have used PlushCare Urgent Care on three different occasions now and have received excellent care. All three occasions I was out of town. On vacation, at my Father's funeral and a wedding. These were stressful times being sick away from home. I was bound by time, location and access. The hotel first recommended PlushCare to me. PlushCare actually shows you the closest pharmacy. The doctors have all been professional, caring and thorough. I was able to make an appointment and speak to a doctor within an hour. This is an outstanding service and you should not hesitate to use their service.
533		"I was blown away by the convenience and professionalism of this service. 100% loved it and will use it whenever it is appropriate! Seriously, the best interaction I've had with the medical community in years. Both doctors called on time and were knowledgeable, kind and courteous. I got exactly what I needed. The entire experience was excellent! THANK YOU from a very busy working mom who has zero time to sit around in doctors offices waiting for an """"appointment"""" and the doctor is two hours behind schedule. THANK YOU!!!"
535		The medical consultation was efficient, friendly, and professional. The doctor asked a series of questions to do her diagnosis and prescribe the proper medication for my symptoms. Shortly after I finish with the doctor I received and email to let me know that if I needed anything further to please call.This is the second time I have used the service and would not hesitate to recommend PlushCare to anyone as stated above.
546		Awesome service, called right back, if there was a problem they fixed it immediately. Doctor was professional and to the point. Only problem was my state required a face to face and I was not told that so I had to reschedule- which they did for a few hours later that day. The picture connection would not work, so he called me and we continued because he had at least seen me. I told him what I needed and got the prescription in a hour.
547		As a mother of four I have appreciated this service and it's ability to save me time and give me the care I need. I suffer from severe seasonal allergies and I needed a prescription but my doctor could not see me for over a week. I called plush care and had an appointment with a doctor the same day and they called in my prescription for me. Within an hour I had the medication I needed and I was able to function again! The doctors were very thorough in their questioning me regarding my health. The cost is very affordable, the same as my out of pocket cost when I go to the doctor's office. I recommend them to everyone, I hope I never have to set foot in my doctor's office again, such a waste of time, exposure to so much illness and the offices charge an arm and a leg for cash paying customers like me.
551		Calling urgent care clinics locally to be seen and treated in a timely manner,without success.The over the counter eyedrops for a pink-eye infection gave some relief for the symptoms,the infection was not going away,only getting worse.PlushCare may well have saved me an expensive emergency room visit as well being able to treat it immediately.Loseing the prescrption anti-biotic eyedrops added to my misery.The follow up consultation and prescription replacement were as important to me as the original.The doctor was friendly,courteous and highly professional,I felt at ease and in capable hands. There are times when one may need an ambulance and emergency room,but this time PlushCare was exactly what was needed for me!
554		Was suffering from what was most likely bronchitis or waking pneumonia. Found PlushCare during an online search for local clinics. Doctor called on the dot, talked with me for fifteen minutes or so, I had a prescription for antibiotics at my local pharmacy within 40 minutes. Was feeling better within a couple days. Saved me finding a local doc, making an appointment, waiting for the appointment, getting dressed and going out, etc. I have already recommended PlushCare to friends and family.
556		Excellent service. Was a bit skeptical about using a MD through a website. I had just moved and did not have a primary care physician yet. Was about to go on a 12 hour deep sea fishing trip and needed an Rx for scopolamine patch. Picked my appointment time for call at home. Polite physician called on time. Asked a few questions about my history. Sent Rx directly to my pharmacy and had my meds within an hour. Would definitely use plush are again!
559		We were on vacation when I became ill. I looked up my symptoms on WebMD and was fairly certain what my problem was. I then started looking for an urgent care facility, which there was none!  I noticed an ad for Plushcare and it seemed like a no brainer to set up an appointment. I chose a time and a doctor called me on the time requested. After a short conversation he drew the same medical conclusion I had reach red. He asked what pharmacy I would like and said I would receive an email within a couple of minutes of our hanging up. 30 minutes later I went to the pharmacy and picked up my prescription. All this and I didn't have to wait 7 hours in an ER!  I would do this again in a flash!
560		I've used PlushCare twice in the last year. So easy to setup appt. online, the Dr. called at the exact time I requested, she was very friendly and easy to talk to. She sent a prescription immediately to my local pharmacy as we were talking. Everything done within 10 mins! and I never had to leave home when I felt awful! Love this service and will definitely use them next time I need a Doctor.
564		As a mom who has no free time we just moved to California I work 15 to 18 hours per day moving from out of state needed some regular medication refills to get me by until I get a permanent dr.The doctor was fabulous ask me every question in the book and prescribe me my refills without aggravation also turning out he knew I was sick over the phone prescribe an antibiotic hopefully I will feel better soon great job I wouldn't know what to do without your service
566		This service is for people who understand what's going on with their own bodies, because of numerous experiences. However, it is reassuring to have a doctor on call who will ask all the questions necessary to rule out something we have not considered. I appreciate this because I don't have to go to urgent care or sit in my doctor's office for long periods of time just to get a script I already know I need.
570		Plushcare is a great company.  So smart... it is such a hassle with or without kids to drive to the doctor, check in and wait forever just to see the doctor for 2 minutes.  With Plushcare you are given the option to video chat or talk or the phone with the doctor.  It's nice that you can lie in your bed looking or feeling like s%*! until you get the doctor call from the time slot you selected. If a prescription is needed they can call it in and you can be on your way to picking it up via a drive through. I also love that if you need to follow up down the road there is a grace period where you won't be charged.   It's a smart and savvy company that everyone will be using in no time. The fee is minimal compared to going into a doctors office. Convenient and affordable. I believe your insurance company can be billed too. Just give it a try next time you are feeling I under the weather, you will be glad you did.
579		This was by far the easiest experience I've had with any healthcare provider. Once I realized it was all done online! Made the appointment. Called the customer service with a couple questions, who were very friendly, set up the account and it was done. The doc called me at the scheduled time and we went from there. So easy! I've already reccomened to a few people!
581		I happened upon PlushCare, used it, and quickly became a fan. I was hesitant to give it a try at first because it sounded so easy and I wasn't sure it was legit.  I decided to go for it, and I am glad that I did. It is not always easy to see a doctor in person, especially on weekends. PlushCare has made it so easy. You set an appointment, the doctor calls you back, asks you a few questions, diagnoses the problem and writes a prescription.  It's as easy as that!  I have told others about this amazing practice and hope they will use it. I know that I'm going to continue using it.
584		I was so lucky to find PlushCare at a time when I was out of town and very ill. I did not know the area so was leery of a walk in clinic. Within an hour I was in the phone with a wonderful doctor who immediately sent my prescriptions to a local pharmacy which I picked up ten minutes later! Relief was at hand. I called back the next week at no charge to follow up and have my course of treatment extended. The level of care and concern was second to none and I have already begun to spread the word about your amazing service!
587		I was traveling for work, out of network, and sick on a weekend.  I was able to get a correct diagnosis and medicine in only a few hours.  The doctor was friendly and very willing to talk about the diagnosis and treatment options.  The cost was affordable (and especially so compared to my other options).  PlushCare was so convenient and pleasant.
588		I had a very positive experience with PlushCare Urgent Care.  I was traveling and needed immediate help with a Urinary Tract Infection.  I didn't have transportation to a clinic so I found PlushCare online.  The Dr. was professional and was able to call in a prescription to a pharmacy within walking distance of where I was.  It went to smoothly.  I was extremely pleased.
597		Did I get an accurate diagnosis and treatment?  Kind of hard to say as I got better but remained ill well after my antibiotics were complete but I was a pretty sick guy.  I did eventually fully recover after going into my regular physician and getting some steroids and an inhaler to speed up the healing process of the symptoms.  I have reservations about whether a video call allows an accurate diagnosis but I very much was not in a position to go into urgent care, which would have only allowed me a nurse practitioner, and my regular physician could not see me for a few days and in the same situation, I would try PlushCare again.  Everyone from the call-in person collecting my information to the MD who helped me was wonderful in their professionalism and prompt service.  Collecting my insurance information was easy as well as getting the appointment.  Definitely worth another try in the right situation.
603		I had had a UTI for a few days while we had been out of town for my mother-in-law's funeral.  I called my family doctor's office to see if I could get in the next day when I would be getting home but they were going to be closed.   I remembered Plush Care and decided to try it.   A Plush Care doctor phoned me in the morning at the appointed time, asked all the appropriate questions, and I picked up a prescription at my pharmacy just a little while later.
618		Had a uti went online was provided with several Drs. in my area and several online appts. for the one I chose.  Tried to have a visual meeting with him.  Didn't work but he called me in an hour or so and listened carefully to me and prescribed medicine to the pharmacy of my choice. Was very pleased. I had insurance so that really helped. Came back to the site later and noticed that I could have received a discount on my prescription but too late had already picked it up.  Would have been nice if I had been told from the beginning this was a perk.
625		I deal with the community on a daily basis. I have to tell you that with 20 years of working in the community. I have never dealt with such an efficient amazing doctors and it easy process to be seen for a toothache for an earache for a sinus infection for many different medical reasons. Also to do it by phone out  my home or on my computer for that convenience it's Irreplaceable you cannot ask for a better company or better service. Let's not mention my small co-payment.
634		This is a great service for minor illnesses that would otherwise require sitting in waiting rooms of urgent care or ER  facilities.  I have used them twice and both times I have been very satisfied.  While they do accept several insurances,  they don't yet accept Medicare.  I'm hoping that changes.   Otherwise I would have given them 5 stars for their superb service.
648		One Sunday, I called PlushCare about a headache that just wouldn't go away.  A doctor called me back about 30 minutes later.  I explained that the headache had started on Friday night, and still wasn't gone by Sunday morning. The doctor I spoke to asked me if it hurt to move my head or in bright light.  I said yes to both questions.  The doctor's diagnosis was migraine and he prescribed something that took care of it within an hour of me taking it.  I would highly recommend PlushCare!  Their service and knowledge are excellent!
649		Talk about convenience! Not only is this a moderately priced way to get help fast, the app is easy to use for anyone. The doctor was kind and helpful!! I was treated for strep within a day, and didn't have to be out of work too long because I caught this early and get the help I needed fast. If you're in any doubt, push it aside and give this a try, you will NOT be disappointed! and of course, feeling better in no time!
650		I work with kids and don't have time to not feel 100%, especially during the school year. Unfortunately, it happens more than I would like and normally, I have to schedule an appointment and hope that my doctor can see me after work. That is until I found PlushCare. My co-worker had used it and recommended it to me. At first I wasn't sure something so straight forward was even possible, but I was wrong. I downloaded the app, booked the next appointment during my lunch, and then had a prescription waiting for me at CVS. This is so simple and easy, I could not believe it.
652		I appreciate the excellent service PlushCare provides over the telephone, especially because I travel so much and am not always able to physically go into the doctors office.  Dr. Wantuck was thorough and pin pointed exactly what I needed to heal up from a recent illness.  It's comforting to know that if I'm ill whilst on the road for work in the future, I can call on PlushCare!
658		Had a very itchy a$$hole for over a week.  Did some googling and figured it was a$$ cancer or pin worms.  I didn't want to goto my local Dr. due to the nature of the simptoms.  I found Plush Care I was talking with a Dr. from Plush Care within a hour.  She recomened I change my diet to have more fiber.  After a week I was tottaly cured and didn't need any drugs.  I got saved me from a very embarassing visit to the ER room since my normal Dr. was booked for weeks.
660		During a recent business trip to San Fransisco I came down with a very serious ear infection. Without having any idea of local doctors offices a quick call to my friend brought me to Plush Care, and the service was fantastic! Within an hour I had an appointment and was speaking with a great doctor. Service couldn't have been better, will use in the future, great company!
661		I found PlushCare for a UAT in the wee hours.  I clicked for an appointment, and the physician called right on the minute (I could have web cam, but don't have a camera).  He took a good history, then sent a prescription to my pharmacy.  The entire thing took 11 minutes (about the time your regular physician will spend with you), without the driving and the waiting.  NOT ONLY THAT, he gave me a special number to call for immediate assistance if anything was untoward.  Highly recommend.
663		Plushcare saved me when I had strep throat.  I was new to town so I didn't know a good doctor off-hand.  As I was sick, I also wasn't in the mood to look up doctors and call around to a bunch of places and make appointments for who-knows-when.  I wanted to talk to a doctor quickly, and Plushcare came through perfectly after I stumbled upon it via a Google ad.  Within 30 minutes I was talking to Dr Mai Shiota, who was incredibly professional and attentive.  She wrote up a prescription, and 10 minutes later I picked up my antibiotics at the Walgreens downstairs.  The whole process from first landing on the Plushcare site to having antibiotics in my hands was less than an hour.  Plushcare is the way most simple medical issues should be dealt with.
664		This last weekend I was in New York for a close friends wedding and it was my first time to the city. On my fourth day there, my ear started to hurt, two days more and I couldn't handle it anymore.  Plus all the music and shrieking children didn't help at all. After searching urgent care on yelp I found PlushCare, their system seemed easy enough. I was able to make an appointment on my phone and get my prescription to cvs in about an hour. Im happy to say using PlushCare was well worth the effort.
665		After being sick in bed for days, not wanting to move -- I knew I should see a doctor, but nothing is worse than having to drag your exhausted body to the office. So, I did a quick search and found PlushCare. It was so convenient and I was diagnosed quickly so that I could start feeling better faster. The doctor was so considerate and each step of the way! 5-stars!!!
667		"I was sick with an acute bronchitis- but heavy like pneumonia. I have had asthma lifelong and the throat tickle started on Tuesday and by Thursday I had to abandon my camping trip- head home to recover.. My regular doctor would not let me """"slide in"""" (walk in) on Thursday and at 4pm the local urgent care had 20 patients ahead of me...and they close at 6pm. Looking on the computer for any local doctor...I came upon Plushcare??? Heck....Having no idea what to expect---called---had second thoughts---hung up.. They called me back hmm. The rest is good history...a quite thorough phone exam...a prescription sent into my local CVS... and it's Saturday and some very nasty stuff gone from my lungs and on recovery road. Dr Wantuck is on my """"rolodex"""" !  Thank You."
668		I am very happy and very much pleased with the PlushCare Urgent Care. Thank God there is this website available to speak a doctor asap that would prescribe medication asap. I highly recommend this to everybody. I already shared my experience with Plushcare to my friends and family and give it a try even if they have their own doctor already. This is perfect if you need a doctor right away especially when you can not reach your doctor yet or your personal doctor is on vacation. Please check the website.
670		Dr. Rudy was prompt to call at the appointment time. He listened to my needs and responded with care and concern. I liked that I got to rest at home and not have to wait in an urgent care with other sick people. It really took the stress level down. The pricing was reasonable and I will most assuredly will use this service again! Plush is the Uber of the healthcare world! Thanks again!
672		ALL I can say is that plushcare is amazing. I cant believe this hasn't been around longer it is in great need. I was treated by Dr. George Rudy for an awful infection. I don't have insurance right now and it was critical I got care. When my new insurance comes I am still going to use plushcare for these kinds of treatment. I have made a full and perfect recovery. He was so kind and helpful while taking as much time as I need to hear me out and treat with with excellent medical care. You can hear how smart and qualified he is while still being sensitive and kind. I didn't have to sit in an urgent care while being in extreme pain and discomfort and it was so quick and easy. The pharmacy was close and I am still so gratefuk for this service. Plushcare don't ever go away!!! Even the customer service that I called prior was extremely kind and helpful. FIVE STARS!!!
674		I am so glad that I finally decided to give PlushCare a try. In fact, after my consultation with Dr. Nuwer I told myself that I should have called earlier. I was fighting an awful cold that didn't seem to get any better. She took time to ask me in depth questions and gave me options. Very patient. I felt that this was better than going to a doctor's office where I usually feel rushed after waiting forever in the waiting area. I feel so much better after I followed her treatment. I have the option of calling her back in five days if I feel that I am not getting better. There is no doubt that I will use Plush Care again. It was so easy to schedule a time to talk to Dr. Nuwer. I definitely recommend this service to anyone.
675		I discovered PlushCare while traveling.  I needed a prescription but was in route to New York and found their website by chance.  After a phone consultation with one of the PlushCare doctors, I had a prescription waiting for me when I arrived.  I have used the service, and the same Doctor, several times.  Even here at home I just schedule an appointment and receive immediate response and satisfaction.  My schedule is very busy and not having to sit in a waiting room full of other ill patients makes this service even better!  This is a unique service which I intend on using again and again.  Thank you, PlushCare!!
676		Seriously can't say enough great things about PlushCare. I had called my regular doctor this past Friday morning about a problem I was having and spoke to her staff team. After describing the problem, I was told that the doctor would give me a call by the end of the day. I waited all day for the call, that I never got. Finally, when I was close to giving up on Saturday morning I found PlushCare. I called and spoke with Casey and he was extremely helpful in booking my appointment to get the help i needed. I talked with the doctor and was sent a prescription to my local CVS all before noon. I am so happy that I found PlushCare and that I was able to get my question answered and get the help I needed quickly. I don't know that I'll be going back to my regular doctor after having such a great experience with PlushCare.
677		A sore throat turned into a 103 degree fever on a Friday night and there were no nearby urgent care centers that were open. I was a little bit wary of a company that provides health care over the phone but I was in a bind. I called and made an appointment. An hour later I spoke with the Doctor who diagnosed me with strep throat and prescribed antibiotics. I picked them up that night and by morning had turned the corner.I'm not sure if this is the best service for everyone, but it worked great for me.
678		Due to heavy work commitments, I was unable to see my primary care physician or visit an urgent care after hours.  From start to finish,  PlushCare delivered on their website promises.  The sign up process is easy and I was able to schedule an appointment that began 15 min later.  Dr. Wantuck called precisely 4:45 pm and was very easy to talk to.  He asked all the appropriate questions about my illness, medical history and current medications.  I was able to ask all of my questions and get clear answers.  He called in my prescription to a local pharmacy immediately after the call and also promptly emailed me lab test orders.  They use SonoraQuest labs in AZ and it was easy to complete the required tests the next day.  I was able to view my results online via Sonora Quest and had one abnormal finding.  I called the 800 number and Patrick was very helpful.  Dr.  Wantuck called me back in 15 min.  He explained the result and answered all my questions.  There was no sense on my end that he was trying get off the phone and move on to the next patient.  If can't see your doctor promptly, are too sick to sit in urgent care, or you have scheduling problems like I did, PlushCare is your answer!  I will use this practice again without hesitation!
679		Yes. I'M rating this 5 stars. At first I was very skeptical about the service. I initially went online looking to schedule an appointment with walgreens take care clinic to address the ongoing issues with my shortness of breath, wheezing and nothing but ongoing coughing. All this caused by bronchospasms that I was previously diagnosis with last year of 2014 when I went to the ER for shortness of breath and wheezing. I was prescribed an  Albuterol inhaler as needed for wheezing and shortness of breath. Months went by and I finally took my last puff on my inhaler. So I dealt with this for quite some time without a prescription because I had no insurance due to being laid off. One night I could no longer take after doping myself up on 75mg a night of benadryl just to help deal with my allergies and my shortness of breath so i decided I would go to the take care clinic and that's when I came across plushcare, I did extensive research and looked on BBB and saw that they were legit and a had alot of good reviews. So I took a chance because for one it would be cheaper than paying $100 plus other fees to go to the take care clinic and not having to go to the ER for sure would save me a lot of money. NOTING that when I went to the ER last year for the shortness of breath I racked up $592 in medical bills just to receive a nebulizer treatment and steroids. But with plushcare I paid $69 for my appt and $58 for my inhaler with a $10 discount plushcare provides you with or without insurance. I'm from Chicago, IL so I had the pleasure of having James Wantuck, MD as my doctor. He called me at the specified time I had set up, ask me very detailed questions regarding medical history, medications and so forth, he was very kind and understanding and even told me what type of environment to avoid given my condition. What I also liked most was his willingness to make sure that the medication prescribed was going to be effective and if it didn't work to follow up with him so we can go to plan B. So yes I will be using this service moving foward. I told my family, friends and coworkers about this. Pls understand this is not a scam. Don't knock it unless you have tried and if u knock it well to bad for you, but I have my solution for not waiting for hours or even days to see a doctor and saving money. So thank you Plushcare and most of all Dr. Wantuck.
680		came across PlushCare while searching for urgent care options in Oak Harbor, Ohio. I was not necessarily looking for treatment during my call. Instead I was primarily calling to determine whether I needed immediate medical care for a set of symptoms that could have possibly related to a serious medical condition. I tried getting in to see several local doctors with no luck that day, so this seemed a convenient and viable alternative.The scheduling process was easy (though be aware that the time zones on the schedule may be for CA time and not your own) and I received a call promptly at my scheduled time. So far, so good.But what REALLY amazed me was the quality of the interaction between my doctor and me. He listened carefully and didn't rush me at all. He asked questions directly related to my specific concerns. Once I finished presenting my symptoms and concerns, he asked great questions. I've noticed often that doctors do not pick up on nuances or listen carefully and end up jumping to conclusions instead.After I finished sharing my symptoms, Dr. Wantuck summarized which of my symptoms concerned him and which did not. Since I was trying to evaluate how serious my symptoms were, this was extremely helpful. He was sensitive, compassionate, and I could tell that he was taking my situation seriously.Being candid, I will say that I had a high level of skepticism about the online doctor experience. I questioned the credentials of the doctors that would provide service this way, and didn't expect such a satisfying, professional experience. I have recommended PlushCare to many friends and family since my first experience and will certainly use the service again in the future.
681		"I was on vacation in the bay area when I recognized the early signs of a UTI (sorry if TMI). All I can say is THANK GOODNESS my cousin knew about PlushCare. I called, made an """"appointment,"""" explained my symptoms to the PC Doc and got my prescription, all in less than a couple of hours. It was a no-nonsense, easy-to-use system and it was perfect for someone traveling, or who just doesn't have time to mess with making an appointment for a week from now when it's too late."
682		"A friend recommended I try plush care before going to the visiting my local doctor for a sore throat/sinus/sore ear drums that wouldn't go away. I signed up online and booked my appointment and was speaking with a doctor an hour later via phone. The doctor was extremely professional and courteous. I explained my condition to her and she asked me a couple of questions. After our 10-15 min conversation she had diagnosed me with a ear infection. My prescription for antibiotics was available for pickup 30 minutes later. This was the most simple and REASONABLE """"doctors visit"""" I have ever had. I hope to not get sick anytime soon but if i do, I will definitely use Plushcare again and recommend it to everyone I know."
684		I have been fortunate to be able to use PlushCare a few times and have always had a great experience.Skipping the 30 minute drive to the doctors office just to find out they are running behind and having to wait an hour makes PlushCare well worth the affordable cost. I have been diagnosed and prescribed medicine without even leaving my house. I have recommended PlushCare to all my friends and family and highly recommend it to anyone else. You will not be disappointed!
